"Enzyme","Sample","nmol_per_ml","SampleID","wet.wt","dry.wt","perc.moist","perc.dry","enz.raw","enz.wt","volume","activity"
"lap","AS16","-0.0189250567751703","AS16",2.54,1.390327869,"0.3","0.7",0.3254,"0.22778",125,-10.3856005658806
"lap","AS5","-0.180276981852913","AS5",4.43,2.933333333,"0","1",0.2281,"0.2281",125,-98.7927344656472
"nag","AS188","1.19348153730219","AS188",4,2.441174497,"0.545454546","0.454545454",0.2123,"0.0965",125,1545.96054054688
"nag","AS16","5.43388429752066","AS16",2.54,1.390327869,"0.3","0.7",0.3254,"0.22778",125,2981.98058297516
"nag","AS5","5.15124095139607","AS5",4.43,2.933333333,"0","1",0.2281,"0.2281",125,2822.9071412736
"bxyl","AS188","0.253024193548387","AS188",4,2.441174497,"0.545454546","0.454545454",0.2123,"0.0965",125,327.751546047133
"bxyl","AS16","0.28594122319301","AS16",2.54,1.390327869,"0.3","0.7",0.3254,"0.22778",125,156.917433045598
"bxyl","AS5","0.544416243654822","AS5",4.43,2.933333333,"0","1",0.2281,"0.2281",125,298.342965615312
"bcell","AS188","1.23706004140787","AS188",4,2.441174497,"0.545454546","0.454545454",0.2123,"0.0965",125,1602.40938006201
"bcell","AS16","2.57654899135447","AS16",2.54,1.390327869,"0.3","0.7",0.3254,"0.22778",125,1413.94601773338
"bcell","AS5","3.49452554744526","AS5",4.43,2.933333333,"0","1",0.2281,"0.2281",125,1915.01838417649
"phos","CO30","2.20597584233948","CO30",4.27,3.369899666,"-0.2","1.2",0.18035,"0.21642",125,1274.12891734791
"phos","CO197","1.19823080016084","CO197",4.04,2.400652174,"0","1",0.16949,"0.16949",125,883.703168447135
"phos","QR135","4.41197803336442","QR135",4.61,4.302972973,"0.5","0.5",0.20386,"0.10193",125,5410.54894702789
"bglu","CO30","4.93052947803229","CO30",4.27,3.369899666,"-0.2","1.2",0.18035,"0.21642",125,2847.7783234176
"bglu","CO197","5.56470200856108","CO197",4.04,2.400652174,"0","1",0.16949,"0.16949",125,4104.0046673558
"bglu","QR135","3.50979676280881","QR135",4.61,4.302972973,"0.5","0.5",0.20386,"0.10193",125,4304.17536889141
"lap","CO30","-0.0514836138175376","CO30",4.27,3.369899666,"-0.2","1.2",0.18035,"0.21642",125,-29.735938116589
"lap","CO197","-0.0230155482815057","CO197",4.04,2.400652174,"0","1",0.16949,"0.16949",125,-16.9741196246871
"lap","QR135","0.00183194919394235","QR135",4.61,4.302972973,"0.5","0.5",0.20386,"0.10193",125,2.24657754579411
"nag","CO30","1.6677822400714","CO30",4.27,3.369899666,"-0.2","1.2",0.18035,"0.21642",125,963.278717350175
"nag","CO197","1.58012533572068","CO197",4.04,2.400652174,"0","1",0.16949,"0.16949",125,1165.35292327031
"nag","QR135","1.20855045002369","QR135",4.61,4.302972973,"0.5","0.5",0.20386,"0.10193",125,1482.08384433397
"bxyl","CO30","0.262735445205479","CO30",4.27,3.369899666,"-0.2","1.2",0.18035,"0.21642",125,151.750904032367
"bxyl","CO197","0.583301743745262","CO197",4.04,2.400652174,"0","1",0.16949,"0.16949",125,430.1889077123
"bxyl","QR135","0.135135135135135","QR135",4.61,4.302972973,"0.5","0.5",0.20386,"0.10193",125,165.720513017678
"bcell","CO30","1.52823240589198","CO30",4.27,3.369899666,"-0.2","1.2",0.18035,"0.21642",125,882.677436172708
"bcell","CO197","2.06992337164751","CO197",4.04,2.400652174,"0","1",0.16949,"0.16949",125,1526.58222583007
"bcell","QR135","0.741203518592563","QR135",4.61,4.302972973,"0.5","0.5",0.20386,"0.10193",125,908.961442402339
"phos","CO135","3.49641577060932","CO135",4.14,4.149407666,"0.285714286","0.714285714",0.22114,"0.157957143",125,2766.90223072827
"phos","QR88","4.26688276607239","QR88",4.06,4.092753623,"0","1",0.26048,"0.26048",125,2047.60574999635
"phos","CO56","1.86059776408852","CO56",2.11,0.350617284,"0.200000001","0.799999999",0.19892,"0.159136",125,1461.48401688534
"bglu","CO135","6.86799081205242","CO135",4.14,4.149407666,"0.285714286","0.714285714",0.22114,"0.157957143",125,5435.01126445768
"bglu","QR88","5.18006700167504","QR88",4.06,4.092753623,"0","1",0.26048,"0.26048",125,2485.82760752987
"bglu","CO56","6.21972183153618","CO56",2.11,0.350617284,"0.200000001","0.799999999",0.19892,"0.159136",125,4885.53959469902
"lap","CO135","0.0488493269648285","CO135",4.14,4.149407666,"0.285714286","0.714285714",0.22114,"0.157957143",125,38.6571050516124
"lap","QR88","0.0795929018789144","QR88",4.06,4.092753623,"0","1",0.26048,"0.26048",125,38.1953038039938
"lap","CO56","0.0498545907769007","CO56",2.11,0.350617284,"0.200000001","0.799999999",0.19892,"0.159136",125,39.1603650155376
"nag","CO135","3.49426884334838","CO135",4.14,4.149407666,"0.285714286","0.714285714",0.22114,"0.157957143",125,2765.20325148289
"nag","QR88","2.26959745762712","QR88",4.06,4.092753623,"0","1",0.26048,"0.26048",125,1089.14190035085
"nag","CO56","1.71403962101637","CO56",2.11,0.350617284,"0.200000001","0.799999999",0.19892,"0.159136",125,1346.36381853915
"bxyl","CO135","2.74946447697251","CO135",4.14,4.149407666,"0.285714286","0.714285714",0.22114,"0.157957143",125,2175.79941681753
"bxyl","QR88","4.51976559396106","QR88",4.06,4.092753623,"0","1",0.26048,"0.26048",125,2168.95999403076
"bxyl","CO56","2.48367537313433","CO56",2.11,0.350617284,"0.200000001","0.799999999",0.19892,"0.159136",125,1950.90627916871
"bcell","CO135","2.65608395324123","CO135",4.14,4.149407666,"0.285714286","0.714285714",0.22114,"0.157957143",125,2101.90237585618
"bcell","QR88","0.801365409622887","QR88",4.06,4.092753623,"0","1",0.26048,"0.26048",125,384.561871171917
"bcell","CO56","1.13252314814815","CO56",2.11,0.350617284,"0.200000001","0.799999999",0.19892,"0.159136",125,889.587481892964
"phos","CO44","2.4377716317661","CO44",4.11,3.565531915,"0.5","0.5",0.2657,"0.13285",125,2293.7256602993
"phos","QR130","4.08994484514213","QR130",4.4,2.776688103,"0.444444444","0.555555556",0.19602,"0.1089",125,4694.61070379032
"phos","QR54","6.53047464940669","QR54",4.08,3.982392857,"0.375","0.625",0.17618,"0.1101125",125,7413.41202112236
"bglu","CO44","8.93005720228809","CO44",4.11,3.565531915,"0.5","0.5",0.2657,"0.13285",125,8402.38728103885
"bglu","QR130","5.33970276008492","QR130",4.4,2.776688103,"0.444444444","0.555555556",0.19602,"0.1089",125,6129.13539954651
"bglu","QR54","5.91106653293213","QR54",4.08,3.982392857,"0.375","0.625",0.17618,"0.1101125",125,6710.2582959838
"lap","CO44","0.0122705932565087","CO44",4.11,3.565531915,"0.5","0.5",0.2657,"0.13285",125,11.5455337377763
"lap","QR130","0.0346287033474413","QR130",4.4,2.776688103,"0.444444444","0.555555556",0.19602,"0.1089",125,39.7482820792485
"lap","QR54","0.00901875901875902","QR54",4.08,3.982392857,"0.375","0.625",0.17618,"0.1101125",125,10.2381189905313
"nag","CO44","1.56832003040669","CO44",4.11,3.565531915,"0.5","0.5",0.2657,"0.13285",125,1475.64925706313
"nag","QR130","2.43618618618619","QR130",4.4,2.776688103,"0.444444444","0.555555556",0.19602,"0.1089",125,2796.35696302363
"nag","QR54","2.19827586206897","QR54",4.08,3.982392857,"0.375","0.625",0.17618,"0.1101125",125,2495.48854815413
"bxyl","CO44","0.775902484763244","CO44",4.11,3.565531915,"0.5","0.5",0.2657,"0.13285",125,730.055028945469
"bxyl","QR130","0.239651416122004","QR130",4.4,2.776688103,"0.444444444","0.555555556",0.19602,"0.1089",125,275.081974428379
"bxyl","QR54","0.263045337895637","QR54",4.08,3.982392857,"0.375","0.625",0.17618,"0.1101125",125,298.609760353771
"bcell","CO44","2.55140081337551","CO44",4.11,3.565531915,"0.5","0.5",0.2657,"0.13285",125,2400.64058465893
"bcell","QR130","0.909750111557341","QR130",4.4,2.776688103,"0.444444444","0.555555556",0.19602,"0.1089",125,1044.24943934497
"bcell","QR54","1.47616407982262","QR54",4.08,3.982392857,"0.375","0.625",0.17618,"0.1101125",125,1675.74535114385
"phos","CO16","2.23290598290598","CO16",4.12,2.634893617,"0","1",0.18014,"0.18014",125,1549.42404720355
"phos","QR173","4.2688246097337","QR173",4.42,4.03629393,"0.111111111","0.888888889",0.17426,"0.154897778",125,3444.87237393885
"phos","CO7","1.70111064248559","CO7",4.49,4.088909657,"0.5","0.5",0.22574,"0.11287",125,1883.92690981393
"bglu","CO16","4.51404707668944","CO16",4.12,2.634893617,"0","1",0.18014,"0.18014",125,3132.31866651593
"bglu","QR173","3.50618864703372","QR173",4.42,4.03629393,"0.111111111","0.888888889",0.17426,"0.154897778",125,2829.43749444369
"bglu","CO7","6.51750726836051","CO7",4.49,4.088909657,"0.5","0.5",0.22574,"0.11287",125,7217.93575392101
"lap","CO16","0.0320892575039494","CO16",4.12,2.634893617,"0","1",0.18014,"0.18014",125,22.2668879093687
"lap","QR173","0.0265352539802881","QR173",4.42,4.03629393,"0.111111111","0.888888889",0.17426,"0.154897778",125,21.4135205189064
"lap","CO7","-0.0311911487758945","CO7",4.49,4.088909657,"0.5","0.5",0.22574,"0.11287",125,-34.5432231504103
"nag","CO16","1.68900085763293","CO16",4.12,2.634893617,"0","1",0.18014,"0.18014",125,1172.00570225445
"nag","QR173","1.5010601387818","QR173",4.42,4.03629393,"0.111111111","0.888888889",0.17426,"0.154897778",125,1211.33123902994
"nag","CO7","1.74989397794741","CO7",4.49,4.088909657,"0.5","0.5",0.22574,"0.11287",125,1937.95293030412
"bxyl","CO16","-2055.625","CO16",4.12,2.634893617,"0","1",0.18014,"0.18014",125,-1426407.932719
"bxyl","QR173","0.169158878504673","QR173",4.42,4.03629393,"0.111111111","0.888888889",0.17426,"0.154897778",125,136.508477307429
"bxyl","CO7","0.406703672075149","CO7",4.49,4.088909657,"0.5","0.5",0.22574,"0.11287",125,450.411615215678
"bcell","CO16","1.06109168609169","CO16",4.12,2.634893617,"0","1",0.18014,"0.18014",125,736.296551357063
"bcell","QR173","0.598977027997128","QR173",4.42,4.03629393,"0.111111111","0.888888889",0.17426,"0.154897778",125,483.364767825404
"bcell","CO7","1.49860694384912","CO7",4.49,4.088909657,"0.5","0.5",0.22574,"0.11287",125,1659.66038788996
"phos","QR169","3.64515797056705","QR169",5.5,4.036777251,"0.111111111","0.888888889",0.18487,"0.164328889",125,2772.76107137121
"phos","CO58","4.49313358302122","CO58",4.28,3.99833887,"0","1",0.23432,"0.23432",125,2396.90038356799
"phos","AS93","6.29122807017544","AS93",6.13,2.989958678,"0.142857143","0.857142857",0.17169,"0.147162857",125,5343.76353383741
"bglu","QR169","4.43260522109749","QR169",5.5,4.036777251,"0.111111111","0.888888889",0.18487,"0.164328889",125,3371.74830310686
"bglu","CO58","8.00321285140562","CO58",4.28,3.99833887,"0","1",0.23432,"0.23432",125,4269.38206907521
"bglu","AS93","8.80650076180802","AS93",6.13,2.989958678,"0.142857143","0.857142857",0.17169,"0.147162857",125,7480.2339236048
"lap","QR169","0.00531093086133642","QR169",5.5,4.036777251,"0.111111111","0.888888889",0.18487,"0.164328889",125,4.03986396857495
"lap","CO58","-0.0115740740740741","CO58",4.28,3.99833887,"0","1",0.23432,"0.23432",125,-6.17428840585209
"lap","AS93","-0.0225806451612903","AS93",6.13,2.989958678,"0.142857143","0.857142857",0.17169,"0.147162857",125,-19.1799799399198
"nag","QR169","1.83187618147448","QR169",5.5,4.036777251,"0.111111111","0.888888889",0.18487,"0.164328889",125,1393.45263074413
"nag","CO58","1.96372377622378","CO58",4.28,3.99833887,"0","1",0.23432,"0.23432",125,1047.56517594731
"nag","AS93","3.87811495176849","AS93",6.13,2.989958678,"0.142857143","0.857142857",0.17169,"0.147162857",125,3294.06739481187
"bxyl","QR169","0.13738912456614","QR169",5.5,4.036777251,"0.111111111","0.888888889",0.18487,"0.164328889",125,104.507738567912
"bxyl","CO58","0.518380834365964","CO58",4.28,3.99833887,"0","1",0.23432,"0.23432",125,276.534671798163
"bxyl","AS93","0.199652777777778","AS93",6.13,2.989958678,"0.142857143","0.857142857",0.17169,"0.147162857",125,169.584892077912
"bcell","QR169","0.422890216579537","QR169",5.5,4.036777251,"0.111111111","0.888888889",0.18487,"0.164328889",125,321.679756944271
"bcell","CO58","1.57259511844939","CO58",4.28,3.99833887,"0","1",0.23432,"0.23432",125,838.914261719758
"bcell","AS93","2.08456816257409","AS93",6.13,2.989958678,"0.142857143","0.857142857",0.17169,"0.147162857",125,1770.63034541223
"phos","CO78","3.44654088050314","CO78",5.73,3.820224719,"0.111111111","0.888888889",22753,"20224.88889",125,0.0213013585590528
"phos","CO51","1.01177336276674","CO51",6.3,7.099601594,"0.1","0.9",0.28522,"0.256698",125,492.686621422226
"phos","QR31","3.55838225701239","QR31",4.23,3.629322034,"0","1",0.15099,"0.15099",125,2945.87576744519
"bglu","CO78","7.87474921180854","CO78",5.73,3.820224719,"0.111111111","0.888888889",22753,"20224.88889",125,0.0486699164000237
"bglu","CO51","2.91735765616363","CO51",6.3,7.099601594,"0.1","0.9",0.28522,"0.256698",125,1420.61764026387
"bglu","QR31","2.76662204373048","QR31",4.23,3.629322034,"0","1",0.15099,"0.15099",125,2290.40171843374
"lap","CO78","0.0402201524132091","CO78",5.73,3.820224719,"0.111111111","0.888888889",22753,"20224.88889",125,0.000248580799577937
"lap","CO51","-0.00452352231604343","CO51",6.3,7.099601594,"0.1","0.9",0.28522,"0.256698",125,-2.20274520839831
"lap","QR31","0.023892267593397","QR31",4.23,3.629322034,"0","1",0.15099,"0.15099",125,19.7796771254694
"nag","CO78","1.455204778157","CO78",5.73,3.820224719,"0.111111111","0.888888889",22753,"20224.88889",125,0.00899389847128228
"nag","CO51","1.07944424652654","CO51",6.3,7.099601594,"0.1","0.9",0.28522,"0.256698",125,525.639197873834
"nag","QR31","1.40431461601982","QR31",4.23,3.629322034,"0","1",0.15099,"0.15099",125,1162.58909200926
"bxyl","CO78","0.342315369261477","CO78",5.73,3.820224719,"0.111111111","0.888888889",22753,"20224.88889",125,0.00211568139584893
"bxyl","CO51","0.148598130841121","CO51",6.3,7.099601594,"0.1","0.9",0.28522,"0.256698",125,72.3603859599223
"bxyl","QR31","0.154481132075472","QR31",4.23,3.629322034,"0","1",0.15099,"0.15099",125,127.890201400318
"bcell","CO78","1.64308176100629","CO78",5.73,3.820224719,"0.111111111","0.888888889",22753,"20224.88889",125,0.0101550728531981
"bcell","CO51","0.525078369905956","CO51",6.3,7.099601594,"0.1","0.9",0.28522,"0.256698",125,255.6887713899
"bcell","QR31","0.403175591531756","QR31",4.23,3.629322034,"0","1",0.15099,"0.15099",125,333.776733170869
"phos","CO49","4.11343978709248","CO49",4.24,3.528338983,"0.857142857","0.142857143",0.28911,"0.041301429",125,12449.447533318
"phos","CO142","1.00973722822462","CO142",4.37,3.067184466,"0","1",0.1793,"0.1793",125,703.9439683663
"phos","QR109","5.0189675078344","QR109",5.09,3.981530343,"0.307692308","0.692307692",0.19475,"0.134826923",125,4653.15772636375
"bglu","CO49","13.2893386126998","CO49",4.24,3.528338983,"0.857142857","0.142857143",0.28911,"0.041301429",125,40220.5775153076
"bglu","CO142","4.24626655395886","CO142",4.37,3.067184466,"0","1",0.1793,"0.1793",125,2960.30852897299
"bglu","QR109","4.77210117705985","QR109",5.09,3.981530343,"0.307692308","0.692307692",0.19475,"0.134826923",125,4424.28436294197
"lap","CO49","0.0676546391752577","CO49",4.24,3.528338983,"0.857142857","0.142857143",0.28911,"0.041301429",125,204.758772315292
"lap","CO142","0.0522931515339324","CO142",4.37,3.067184466,"0","1",0.1793,"0.1793",125,36.4564637018491
"lap","QR109","0.0328420378083947","QR109",5.09,3.981530343,"0.307692308","0.692307692",0.19475,"0.134826923",125,30.4483306056709
"nag","CO49","6.14834337349398","CO49",4.24,3.528338983,"0.857142857","0.142857143",0.28911,"0.041301429",125,18608.1435992626
"nag","CO142","0.88060487511285","CO142",4.37,3.067184466,"0","1",0.1793,"0.1793",125,613.918624590665
"nag","QR109","1.72022405660377","QR109",5.09,3.981530343,"0.307692308","0.692307692",0.19475,"0.134826923",125,1594.84472604534
"bxyl","CO49","1.2096460521198","CO49",4.24,3.528338983,"0.857142857","0.142857143",0.28911,"0.041301429",125,3661.02965868263
"bxyl","CO142","0.234016393442623","CO142",4.37,3.067184466,"0","1",0.1793,"0.1793",125,163.145840381081
"bxyl","QR109","0.233365019011407","QR109",5.09,3.981530343,"0.307692308","0.692307692",0.19475,"0.134826923",125,216.356101046865
"bcell","CO49","4.5435092724679","CO49",4.24,3.528338983,"0.857142857","0.142857143",0.28911,"0.041301429",125,13751.065588033
"bcell","CO142","0.862219056663501","CO142",4.37,3.067184466,"0","1",0.1793,"0.1793",125,601.100848203779
"bcell","QR109","0.707003546099291","QR109",5.09,3.981530343,"0.307692308","0.692307692",0.19475,"0.134826923",125,655.47326376655
"phos","CO117","2.22222222222222","CO117",4.28,2.010033445,"0","1",0.27809,"0.27809",125,998.877261957559
"phos","CO91","3.24225865209472","CO91",4.03,3.035036496,"0","1",0.33251,"0.33251",125,1218.85757274019
"phos","AS61","12.8249921309411","AS61",6.32,3.762599206,"0.25","0.75",0.20993,"0.1574475",125,10181.9591696765
"bglu","CO117","8.96209260036369","CO117",4.28,2.010033445,"0","1",0.27809,"0.27809",125,4028.41373312762
"bglu","CO91","10.0160186398718","CO91",4.03,3.035036496,"0","1",0.33251,"0.33251",125,3765.30729898041
"bglu","AS61","8.12725958062184","AS61",6.32,3.762599206,"0.25","0.75",0.20993,"0.1574475",125,6452.3568019672
"lap","CO117","0.00328947368421053","CO117",4.28,2.010033445,"0","1",0.27809,"0.27809",125,1.47860121013455
"lap","CO91","0.00984251968503937","CO91",4.03,3.035036496,"0","1",0.33251,"0.33251",125,3.70008408959105
"lap","AS61","-0.033578856152513","AS61",6.32,3.762599206,"0.25","0.75",0.20993,"0.1574475",125,-26.658772092692
"nag","CO117","2.22227391142538","CO117",4.28,2.010033445,"0","1",0.27809,"0.27809",125,998.900495983935
"nag","CO91","2.93357613596948","CO91",4.03,3.035036496,"0","1",0.33251,"0.33251",125,1102.81500404856
"nag","AS61","1.95699564011098","AS61",6.32,3.762599206,"0.25","0.75",0.20993,"0.1574475",125,1553.68903929165
"bxyl","CO117","0.816202475685234","CO117",4.28,2.010033445,"0","1",0.27809,"0.27809",125,366.878742351952
"bxyl","CO91","0.574256430868167","CO91",4.03,3.035036496,"0","1",0.33251,"0.33251",125,215.879383653186
"bxyl","AS61","0.355188488042156","AS61",6.32,3.762599206,"0.25","0.75",0.20993,"0.1574475",125,281.98962197094
"bcell","CO117","2.25597199341021","CO117",4.28,2.010033445,"0","1",0.27809,"0.27809",125,1014.04760752374
"bcell","CO91","1.95369184805805","CO91",4.03,3.035036496,"0","1",0.33251,"0.33251",125,734.448530893075
"bcell","AS61","1.67517006802721","AS61",6.32,3.762599206,"0.25","0.75",0.20993,"0.1574475",125,1329.943368446
"phos","CO172","3.13295423774709","CO172",4.19,4.159446367,"0.25","0.75",0.2603,"0.195225",125,2005.98939540728
"phos","QR16","12.6007198420992","QR16",4.24,3.775878378,"0.1","0.9",0.2145,"0.19305",125,8158.97425673349
"phos","AS197","20.3467954345917","AS197",4.74,2.564186047,"0","1",0.2434,"0.2434",125,10449.2581319801
"bglu","CO172","12.7937699902656","CO172",4.19,4.159446367,"0.25","0.75",0.2603,"0.195225",125,8191.68266760507
"bglu","QR16","11.8234387047032","QR16",4.24,3.775878378,"0.1","0.9",0.2145,"0.19305",125,7655.68421697954
"bglu","AS197","26.8655692729767","AS197",4.74,2.564186047,"0","1",0.2434,"0.2434",125,13797.0261262206
"lap","CO172","0.016559424678274","CO172",4.19,4.159446367,"0.25","0.75",0.2603,"0.195225",125,10.6027818403598
"lap","QR16","0.0459389930172731","QR16",4.24,3.775878378,"0.1","0.9",0.2145,"0.19305",125,29.7455277242121
"lap","AS197","-0.0379597946963216","AS197",4.74,2.564186047,"0","1",0.2434,"0.2434",125,-19.494553562203
"nag","CO172","2.87953236191122","CO172",4.19,4.159446367,"0.25","0.75",0.2603,"0.195225",125,1843.72670118531
"nag","QR16","3.40218991534781","QR16",4.24,3.775878378,"0.1","0.9",0.2145,"0.19305",125,2202.92017310788
"nag","AS197","6.63266384778013","AS197",4.74,2.564186047,"0","1",0.2434,"0.2434",125,3406.25711163729
"bxyl","CO172","0.597182523478971","CO172",4.19,4.159446367,"0.25","0.75",0.2603,"0.195225",125,382.368115942484
"bxyl","QR16","0.37426614481409","QR16",4.24,3.775878378,"0.1","0.9",0.2145,"0.19305",125,242.337571104694
"bxyl","AS197","1.24031007751938","AS197",4.74,2.564186047,"0","1",0.2434,"0.2434",125,636.971075143478
"bcell","CO172","-4657.5","CO172",4.19,4.159446367,"0.25","0.75",0.2603,"0.195225",125,-2982135.99692662
"bcell","QR16","-2859.375","QR16",4.24,3.775878378,"0.1","0.9",0.2145,"0.19305",125,-1851447.16394716
"bcell","AS197","-9985","AS197",4.74,2.564186047,"0","1",0.2434,"0.2434",125,-5127875.92440427
"phos","AS111","6.5922890103218","AS111",7.65,2.92477237,"0.272727272","0.727272728",0.22313,"0.162276364",125,5077.97997181047
"phos","AS170","9.53975933507009","AS170",4.4,3.225,"0","1",0.27582,"0.27582",125,4323.36276152477
"phos","AS187","5.81557134399053","AS187",4.35,1.834491803,"0.3","0.7",0.25011,"0.175077",125,4152.15258428472
"bglu","AS111","8.18477645727221","AS111",7.65,2.92477237,"0.272727272","0.727272728",0.22313,"0.162276364",125,6304.65849702564
"bglu","AS170","12.4836339345357","AS170",4.4,3.225,"0","1",0.27582,"0.27582",125,5657.5093967695
"bglu","AS187","13.762091503268","AS187",4.35,1.834491803,"0.3","0.7",0.25011,"0.175077",125,9825.74203298263
"lap","AS111","0","AS111",7.65,2.92477237,"0.272727272","0.727272728",0.22313,"0.162276364",125,0
"lap","AS170","0.0519669199821189","AS170",4.4,3.225,"0","1",0.27582,"0.27582",125,23.551102159977
"lap","AS187","0.0660745233968804","AS187",4.35,1.834491803,"0.3","0.7",0.25011,"0.175077",125,47.1753309949911
"nag","AS11","4.35654008438819","AS11",3.55,1.493303965,"0.090909091","0.909090909",0.2594,"0.235818182",125,2309.26854719168
"nag","AS170","4.05261723009815","AS170",4.4,3.225,"0","1",0.27582,"0.27582",125,1836.62226728398
"nag","AS187","6.97375615090213","AS187",4.35,1.834491803,"0.3","0.7",0.25011,"0.175077",125,4979.06360551509
"bxyl","AS111","0.353559257856872","AS111",7.65,2.92477237,"0.272727272","0.727272728",0.22313,"0.162276364",125,272.343464832063
"bxyl","AS170","0.466916228247673","AS170",4.4,3.225,"0","1",0.27582,"0.27582",125,211.603685486764
"bxyl","AS187","0.580876648564779","AS187",4.35,1.834491803,"0.3","0.7",0.25011,"0.175077",125,414.729410891193
"bcell","AS111","2.51277013752456","AS111",7.65,2.92477237,"0.272727272","0.727272728",0.22313,"0.162276364",125,1935.56387047574
"bcell","AS170","3.01395070181445","AS170",4.4,3.225,"0","1",0.27582,"0.27582",125,1365.90471222829
"bcell","AS187","5.48510089160019","AS187",4.35,1.834491803,"0.3","0.7",0.25011,"0.175077",125,3916.2060776117
"phos","AS20","10.8941206741284","AS20",4.08,2.509784946,"0.111111111","0.888888889",0.1987,"0.176622222",125,7710.04389394473
"phos","CO73","3.16080854898931","CO73",4.13,3.559157895,"0.25","0.75",0.1663,"0.124725",125,3167.77765984096
"phos","AS32","4.58526234567901","AS32",5.45,5.985542169,"0.6","0.4",0.443,"0.1772",125,3234.52479238079
"bglu","AS20","8.31161994999342","AS20",4.08,2.509784946,"0.111111111","0.888888889",0.1987,"0.176622222",125,5882.3430142849
"bglu","CO73","15.6265664160401","CO73",4.13,3.559157895,"0.25","0.75",0.1663,"0.124725",125,15661.0206614954
"bglu","AS32","4.89447236180904","AS32",5.45,5.985542169,"0.6","0.4",0.443,"0.1772",125,3452.64698208877
"lap","AS20","0.0594270621698497","AS20",4.08,2.509784946,"0.111111111","0.888888889",0.1987,"0.176622222",125,42.0580303379447
"lap","CO73","-0.0258996728462377","CO73",4.13,3.559157895,"0.25","0.75",0.1663,"0.124725",125,-25.9567777573038
"lap","AS32","-0.0155889145496536","AS32",5.45,5.985542169,"0.6","0.4",0.443,"0.1772",125,-10.9966948008279
"nag","AS20","2.63748950461797","AS20",4.08,2.509784946,"0.111111111","0.888888889",0.1987,"0.176622222",125,1866.61782613768
"nag","CO73","4.01329455754051","CO73",4.13,3.559157895,"0.25","0.75",0.1663,"0.124725",125,4022.14327274054
"nag","AS32","2.32105592654424","AS32",5.45,5.985542169,"0.6","0.4",0.443,"0.1772",125,1637.31371793471
"bxyl","AS20","0.387615797172111","AS20",4.08,2.509784946,"0.111111111","0.888888889",0.1987,"0.176622222",125,274.325473306037
"bxyl","CO73","1.13456937799043","CO73",4.13,3.559157895,"0.25","0.75",0.1663,"0.124725",125,1137.07093404533
"bxyl","AS32","0.321708103130755","AS32",5.45,5.985542169,"0.6","0.4",0.443,"0.1772",125,226.938560334901
"bcell","AS20","2.63673088875078","AS20",4.08,2.509784946,"0.111111111","0.888888889",0.1987,"0.176622222",125,1866.08093456013
"bcell","CO73","3.96845915201655","CO73",4.13,3.559157895,"0.25","0.75",0.1663,"0.124725",125,3977.2090118426
"bcell","AS32","1.15713309024613","AS32",5.45,5.985542169,"0.6","0.4",0.443,"0.1772",125,816.262055760532
"phos","QR10","3.55298189563365","QR10",4.87,3.986890756,"0.25","0.75",0.1971,"0.147825",125,3004.38178220332
"phos","AS98","9.11587301587301","AS98",4.12,2.650918728,"0.333333333","0.666666667",0.2672,"0.178133333",125,6396.80461704563
"phos","CO136","6.31184407796102","CO136",5.01,3.349595687,"0.454545455","0.545454545",0.2966,"0.161781818",125,4876.81817090922
"bglu","QR10","4.44537932968728","QR10",4.87,3.986890756,"0.25","0.75",0.1971,"0.147825",125,3758.98810222161
"bglu","AS98","5.85922139205663","AS98",4.12,2.650918728,"0.333333333","0.666666667",0.2672,"0.178133333",125,4111.54196506882
"bglu","CO136","14.5292970989565","CO136",5.01,3.349595687,"0.454545455","0.545454545",0.2966,"0.161781818",125,11225.9965910975
"lap","QR10","-0.0115123606398449","QR10",4.87,3.986890756,"0.25","0.75",0.1971,"0.147825",125,-9.73478829684162
"lap","AS98","-0.00342465753424658","AS98",4.12,2.650918728,"0.333333333","0.666666667",0.2672,"0.178133333",125,-2.40315602123058
"lap","CO136","-0.0259231158320688","CO136",5.01,3.349595687,"0.454545455","0.545454545",0.2966,"0.161781818",125,-20.0293798095939
"nag","QR10","1.00190076030412","QR10",4.87,3.986890756,"0.25","0.75",0.1971,"0.147825",125,847.201725269846
"nag","AS98","2.07466281310212","AS98",4.12,2.650918728,"0.333333333","0.666666667",0.2672,"0.178133333",125,1455.83562194822
"nag","CO136","4.75935828877005","CO136",5.01,3.349595687,"0.454545455","0.545454545",0.2966,"0.161781818",125,3677.29695123253
"bxyl","QR10","0.162437005039597","QR10",4.87,3.986890756,"0.25","0.75",0.1971,"0.147825",125,137.355830407236
"bxyl","AS98","0.264976958525346","AS98",4.12,2.650918728,"0.333333333","0.666666667",0.2672,"0.178133333",125,185.940044223325
"bxyl","CO136","1.64511494252874","CO136",5.01,3.349595687,"0.454545455","0.545454545",0.2966,"0.161781818",125,1271.0907218022
"bcell","QR10","0.688214599824098","QR10",4.87,3.986890756,"0.25","0.75",0.1971,"0.147825",125,581.950448016318
"bcell","AS98","2.22731146144014","AS98",4.12,2.650918728,"0.333333333","0.666666667",0.2672,"0.178133333",125,1562.952469317
"bcell","CO136","7.59030183077684","CO136",5.01,3.349595687,"0.454545455","0.545454545",0.2966,"0.161781818",125,5864.61285066722
